"State","Region","Listed Water ID","Listed Water Name","Cycle","Water Type Group","Map 303(d)","Report 303(d)","TMDL Report","Miles 303(d)","Current TMDL ID","TMDL Development Status","Acres 303(d)","IR Flag"
"TX","6","TX-1218C_01","Little Nolan Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1218C_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1218C_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1244_04","Brushy Creek","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1244_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1244_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0841J_01","Estelle Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0841J_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0841J_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-0841J_01'); newWindow.focus()"">TMDL Reports</a>","-","67101","TMDL completed","-","Y"
"TX","6","TX-1007_08","Houston Ship Channel/Buffalo Bayou Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1007_08'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1007_08','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1007_08'); newWindow.focus()"">TMDL Reports</a>","-","52900","TMDL needed","-","Y"
"TX","6","TX-1017C_01","Vogel Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1017C_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1017C_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1017C_01'); newWindow.focus()"">TMDL Reports</a>","-","52900","TMDL completed","-","Y"
"TX","6","TX-1113_03","Armand Bayou Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1113_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1113_03','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1113_03'); newWindow.focus()"">TMDL Reports</a>","-","65200","TMDL completed","-","Y"
"TX","6","TX-1212_01","Somerville Lake","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-1212_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1212_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0610_07","Sam Rayburn Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0610_07'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0610_07','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1232A_01","California Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1232A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1232A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1226H_01","Alarm Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1226H_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1226H_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0611B_02","La Nana Bayou (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0611B_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0611B_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2481CB_04","Corpus Christi Bay (Recreational Beaches)","2012","OCEAN/NEAR COASTAL","<a href=""JavaScript:newWindow=map303d('TX-2481CB_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2481CB_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2439OW_01","Lower Galveston Bay (Oyster Waters)","2012","BAY/ESTUARY","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-2439OW_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0608C_01","Cypress Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0608C_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0608C_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0302_05","Wright Patman Lake","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0302_05'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0302_05','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1242L_01","Pin Oak Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1242L_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1242L_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0841V_01","Crockett Branch (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0841V_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0841V_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-0841V_01'); newWindow.focus()"">TMDL Reports</a>","-","67101","TMDL completed","-","Y"
"TX","6","TX-1007V_01","Unnamed Tributary of Hunting Bayou (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1007V_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1007V_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1007V_01'); newWindow.focus()"">TMDL Reports</a>","-","52900","TMDL completed","-","Y"
"TX","6","TX-1008_02","Spring Creek","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1008_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1008_02','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1008_02'); newWindow.focus()"">TMDL Reports</a>","-","59040","TMDL completed","-","Y"
"TX","6","TX-1101_02","Clear Creek Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1101_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1101_02','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1101_02'); newWindow.focus()"">TMDL Reports</a>","-","35924","TMDL completed","-","Y"
"TX","6","TX-1102_01","Clear Creek Above Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1102_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1102_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1102_01'); newWindow.focus()"">TMDL Reports</a>","-","35936","TMDL completed","-","Y"
"TX","6","TX-2437_01","Texas City Ship Channel","2012","BAY/ESTUARY","<a href=""JavaScript:newWindow=map303d('TX-2437_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2437_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0701_01","Taylor Bayou/North Fork Taylor Bayou Above Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0701_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0701_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0302_04","Wright Patman Lake","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0302_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0302_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0610_06","Sam Rayburn Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0610_06'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0610_06','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1302B_01","West Bernard Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1302B_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1302B_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0406_01","Black Bayou","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0406_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0406_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2501_01","Gulf of Mexico","2012","OCEAN/NEAR COASTAL","<a href=""JavaScript:newWindow=map303d('TX-2501_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2501_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1908_02","Upper Cibolo Creek","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1908_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1908_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0806A_01","Fosdic Lake (unclassified water body)","2012","LAKE/RESERVOIR/POND","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-0806A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2482OW_01","Nueces Bay (Oyster Waters)","2012","BAY/ESTUARY","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-2482OW_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2425A_01","Taylor Lake (unclassified water body)","2012","BAY/ESTUARY","<a href=""JavaScript:newWindow=map303d('TX-2425A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2425A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1109_01","Oyster Creek Tidal","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-1109_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0504_11","Toledo Bend Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0504_11'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0504_11','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0608E_01","Mill Creek in Hardin County (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0608E_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0608E_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1240_01","White River Lake","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-1240_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1240_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2110_01","Lower Sabinal River","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-2110_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1905_01","Medina River Above Medina Lake","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-1905_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1105A_01","Flores Bayou (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1105A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1105A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0818_08","Cedar Creek Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0818_08'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0818_08','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1001_02","San Jacinto River Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1001_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1001_02','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1001_02'); newWindow.focus()"">TMDL Reports</a>","-","9513","TMDL needed","-","Y"
"TX","6","TX-1006_02","Houston Ship Channel Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1006_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1006_02','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1006_02'); newWindow.focus()"">TMDL Reports</a>","-","39288","TMDL completed","-","Y"
"TX","6","TX-1102_05","Clear Creek Above Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1102_05'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1102_05','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1102_05'); newWindow.focus()"">TMDL Reports</a>","-","35936","TMDL completed","-","Y"
"TX","6","TX-1429C_02","Waller Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1429C_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1429C_02','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1429C_02'); newWindow.focus()"">TMDL Reports</a>","-","63980","TMDL completed","-","Y"
"TX","6","TX-2203_01","Petronila Creek Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2203_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2203_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1803C_03","Peach Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1803C_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1803C_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1232B_01","Deadman Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1232B_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1232B_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2501_02","Gulf of Mexico","2012","OCEAN/NEAR COASTAL","<a href=""JavaScript:newWindow=map303d('TX-2501_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2501_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1411_02","E. V. Spence Reservoir","2012","LAKE/RESERVOIR/POND","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-1411_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0407_01","James' Bayou","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0407_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0407_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0841H_01","Delaware Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0841H_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0841H_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-0841H_01'); newWindow.focus()"">TMDL Reports</a>","-","67101","TMDL completed","-","Y"
"TX","6","TX-1005_01","Houston Ship Channel/San Jacinto River Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1005_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1005_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1005_01'); newWindow.focus()"">TMDL Reports</a>","-","9513","TMDL needed","-","Y"
"TX","6","TX-1113_02","Armand Bayou Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1113_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1113_02','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1113_02'); newWindow.focus()"">TMDL Reports</a>","-","65200","TMDL completed","-","Y"
"TX","6","TX-1255B_01","North Fork Upper North Bosque River (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1255B_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1255B_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1255B_01'); newWindow.focus()"">TMDL Reports</a>","-","9682","TMDL needed","-","Y"
"TX","6","TX-0804G_01","Catfish Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0804G_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0804G_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0409_02","Little Cypress Bayou (Creek)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0409_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0409_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
